,id,amd,intel,radius,cos_sin_sqrt,ydl,pred,radius_pred
522,2981,149,317,0.27,,False,False,0.22214157183307848
523,1916,110,525,0.23,,False,True,0.798699487801222
524,6019,285,65,0.38,0.3558275869105197,False,False,0.153549613871087
525,5031,236,250,0.3,,False,False,0.23787783030603782
526,1471,94,204,0.2,,False,False,0.17100911926873896
528,1055,78,64,0.31,0.4891810540734164,False,False,0.26184079014728884
529,848,70,385,0.12,0.6091701763852634,False,False,0.24458173290165125
530,5869,270,537,0.1,,False,False,0.15909396142884635
531,4578,217,550,0.13,,False,False,0.18268786130902126
532,3063,152,88,0.68,1.2975148697729824,True,True,0.7904317885160673
533,4808,228,514,0.74,1.1154023990223665,True,True,0.7658814910060059
534,5626,261,470,0.26,-0.06961714005116025,False,False,0.2125921389346449
535,4294,204,263,0.3,0.18398374759079528,False,False,0.15972742817600116
536,4290,204,163,0.18,0.21552331556817847,False,False,0.20298776012739536
537,3303,162,326,0.17,,False,False,0.24720346654321096
538,1831,108,147,0.27,0.3388685808493445,False,False,0.1604767952064195
539,776,67,93,0.21,,False,False,0.16727073403268405
540,5697,263,108,0.39,,False,False,0.14799666866157174
541,183,42,563,0.35,,False,False,0.21926407491044134
542,5228,246,329,0.12,0.3365781551984007,False,False,0.18732177121614227
543,4112,196,47,0.36,,False,False,0.22109183897788348
546,734,66,187,0.14,-0.0058542131267950446,False,False,0.17372289119425285
547,2083,117,309,0.26,,False,False,0.26619713282495083
548,3520,170,449,0.28,,False,False,0.2678213219213693
549,3816,182,500,0.33,,False,False,0.2675753920290333
550,2053,116,566,0.32,0.24908869557845292,False,False,0.14194208162590985
551,485,54,209,0.24,,False,False,0.20302948724163583
552,1176,82,72,0.19,,False,False,0.19840806951831136
553,452,53,454,0.19,0.2362562535676295,False,False,0.24755750739266585
554,3708,177,273,0.9,,True,True,0.7922376259558388
555,4610,218,370,0.2,,False,False,0.25409756902600533
556,30,28,288,0.14,0.24058834463565043,False,False,0.21697259340983038
557,789,68,91,0.23,,False,False,0.22056894936674043
558,3176,156,446,0.21,-0.29587262472911235,False,False,0.15555304889463584
560,1109,79,566,0.15,-0.29020821844778155,False,False,0.21290162735794585
562,3994,190,390,0.14,1.3759064417258047,False,False,0.20514906707451147
563,5434,254,529,0.13,0.404971787643711,False,True,0.841381859700885
564,3187,157,206,0.27,-0.03020978716561493,False,False,0.15845802257862218
565,5888,271,486,0.24,0.2830018396445112,False,False,0.16547601368934844
566,4174,199,137,0.39,,False,False,0.24567746503523782
567,4510,213,108,0.3,,False,False,0.2142091918820497
568,4260,203,495,0.36,0.9926277710353095,False,False,0.1414081943336965
569,2644,138,280,0.82,,True,True,0.7607231755325451
570,861,70,293,0.14,0.24522176916255198,False,True,0.787551209636537
571,1520,96,484,0.39,1.378668468912675,False,False,0.24364304004639803
573,2057,116,335,0.22,,False,False,0.19757089035079667
575,3770,180,182,0.32,-0.336465659936181,False,False,0.25394179816172163
576,1354,88,361,0.66,,True,True,0.7942037495764819
577,5050,236,282,0.23,-0.22433422908268877,False,False,0.17575648926017945
578,2787,142,523,0.15,,False,True,0.8331013692850235
579,4383,207,472,0.37,-0.21012293250379158,False,False,0.16729186817088834
580,3038,151,269,0.62,0.1547306697260649,True,True,0.8468611964640975
581,3547,171,82,0.69,1.3554112240883258,True,True,0.763316346844772
582,5885,271,444,0.29,0.34628957822669293,False,False,0.19693948844311518
583,2094,117,96,0.84,,True,True,0.8182385058626339
584,2402,128,481,0.39,,False,False,0.1504016760109667
585,2954,148,382,0.71,,True,True,0.8604558414862704
586,1962,112,313,0.13,,False,False,0.2285808470265172
587,4327,205,318,0.38,,False,False,0.1641896384084352
588,3195,157,521,0.84,-0.07096895886813263,True,True,0.770454260291303
590,3910,186,519,0.65,,True,True,0.7652448797911193
591,1094,79,376,0.22,-0.14297518264699086,False,False,0.238596400183602
592,1121,80,173,0.19,,False,False,0.2551482394418727
593,1745,104,282,0.1,-0.20708854594714074,False,True,0.7668553468536644
594,2927,147,88,0.84,0.7724102944665985,True,True,0.7498811039042581
595,809,68,312,0.29,,False,True,0.859188402118665
596,5984,280,397,0.21,-0.04274403352434495,False,False,0.24599244732423237
598,5932,275,67,0.14,,False,False,0.18595651742129532
599,4220,201,272,0.18,,False,False,0.19748086235399392
600,5341,250,518,0.71,,True,True,0.7676911264707136
601,4608,218,580,0.18,,False,False,0.22975884274939656
603,1485,95,127,0.82,0.6537999988393286,True,True,0.8394015269348694
604,2284,124,94,0.81,,True,True,0.8096100256148574
605,1630,100,340,0.27,-0.2548496915480183,False,False,0.21914578764875053
606,4264,203,297,0.24,0.8421017302467017,False,False,0.1359139490702651
607,2865,145,444,0.13,,False,False,0.2694781025387566
608,5336,250,567,0.74,,True,True,0.8664513745158177
609,2259,123,271,0.83,-0.21576185055824024,True,True,0.8191138536891269
610,1699,103,563,0.36,,False,False,0.14855725427446798
611,1204,83,124,0.9,0.9061264475461593,True,True,0.8642803692035441
613,1777,106,145,0.35,-0.28786108038392255,False,False,0.15805221131799307
614,5974,280,339,0.27,-0.2927534088972595,False,False,0.2278927440405954
615,1654,101,326,0.22,0.4951907572856307,False,False,0.26708067969356797
616,4763,226,522,0.81,-0.16024697596738768,True,True,0.822039506460332
617,5991,281,54,0.38,,False,False,0.1405287372813581
618,3154,155,474,0.29,,False,False,0.20695761460067813
619,829,69,487,0.29,,False,False,0.21112889835291043
620,1786,106,314,0.14,-0.37091506753814807,False,False,0.16051356759932775
624,1370,89,428,0.16,1.08663284602076,False,False,0.17834302156252924
625,4476,212,366,0.32,,False,False,0.2214202231864899
626,925,73,120,0.15,-0.2508707139652309,False,False,0.19104967782404014
627,3688,177,446,0.38,1.2007148849872145,False,False,0.24439730067004978
628,5428,253,591,0.39,1.3796424992682357,False,False,0.16727393776660207
629,3429,167,461,0.35,,False,False,0.15247273422553206
630,3023,151,326,0.15,0.19705491384238957,False,False,0.20645967822394437
631,3585,173,456,0.37,,False,False,0.21357175584715532
632,1173,82,324,0.72,,True,True,0.8069050598041968
634,2318,126,173,0.11,,False,False,0.1894326970678651
635,944,74,240,0.22,,False,False,0.1665499346819064
636,5072,237,373,0.11,,False,False,0.2075368471644488
638,12,25,392,0.19,,False,False,0.1884134225785719
639,1117,80,470,0.29,,False,False,0.17749720858226833
640,4379,207,248,0.34,,False,False,0.18034244522259715
642,5344,250,583,0.28,,False,False,0.17505808892998068
643,642,63,122,0.21,,False,False,0.1719126470746747
644,1893,110,357,0.19,-0.026981924856444243,False,False,0.18700089782575827
645,2807,143,238,0.11,,False,False,0.2594667146004083
646,1477,94,370,0.73,-0.17590834867347985,True,True,0.7427774603370515
647,3706,177,114,0.25,1.0737878227357907,False,False,0.21838949172852865
648,2103,118,69,0.71,-0.10501936295140897,True,True,0.7306898375028982
650,5507,256,375,0.35,,False,False,0.2624928120779489
651,3418,166,462,0.27,,False,False,0.16632384263044464
653,2104,118,60,0.89,,True,True,0.7498195101828626
654,3439,167,405,0.11,,False,False,0.15780979530404135
655,653,63,513,0.32,,False,False,0.2573764762101114
657,1559,97,162,0.24,0.2906144481007709,False,False,0.2506317835644106
658,2997,150,145,0.18,-0.2938715571858945,False,False,0.23837860970062902
659,2535,133,459,0.34,1.1709532243855103,False,False,0.1669845592190056
660,5567,259,587,0.25,0.3041141476864261,False,False,0.1890621653762949
661,3443,167,152,0.2,,False,False,0.24344299246449536
662,1535,96,247,0.4,0.7669778650788391,False,False,0.2555755628516415
663,838,70,529,0.29,0.8207006016172442,False,False,0.1664112686956048
664,1087,79,534,0.16,-0.3303749083983936,False,False,0.23664744797441173
665,3806,182,291,0.88,,True,True,0.8660387456558616
666,2771,142,205,0.12,,False,False,0.21751796391331818
667,1657,101,411,0.39,,False,False,0.21764015171254086
668,1345,88,524,0.22,,False,False,0.2588955955321911
669,4168,199,111,0.35,,False,False,0.23572165376004584
670,856,70,367,0.15,,False,False,0.16921247585595472
671,1894,110,315,0.2,-0.0349117322231979,False,False,0.2513837101707194
672,2351,127,361,0.23,0.1085315623719476,False,False,0.20735179429089784
673,1662,101,72,0.14,,False,False,0.1544396662123009
674,4173,199,130,0.19,,False,False,0.16390277246387322
675,3980,190,310,0.37,0.6858385083508275,False,False,0.22855271698643198
676,1966,112,260,0.22,,False,False,0.1638723478444041
677,693,65,315,0.67,1.0105403514464377,True,True,0.7680033150772978
678,2662,138,520,0.84,,True,True,0.7725419606554048
680,188,42,337,0.25,,False,False,0.14163531323529485
681,287,46,293,0.39,0.43088450167611725,False,False,0.19666955149970808
682,4254,203,191,0.18,0.3358829863054093,False,False,0.14451255768389534
683,3404,166,238,0.27,0.5310513505006387,False,False,0.25419246319389877
684,2759,141,559,0.14,0.4207992103411832,False,False,0.20308337079776306
685,5030,236,276,0.11,-0.2690133273577656,False,False,0.2505482245520922
686,4332,205,140,0.4,,False,False,0.22332322191354068
687,5499,256,131,0.28,,False,False,0.2696894899996456
688,2350,127,352,0.23,1.3625913071886353,False,False,0.17207905210928753
690,2135,118,154,0.39,,False,False,0.14853489253156105
691,3362,164,287,0.61,0.23408682595156957,True,True,0.834093949897983
692,4210,201,379,0.21,,False,False,0.2642328856709867
693,210,43,297,0.17,,False,False,0.21385923318622108
694,4573,217,519,0.88,,True,True,0.8279190671218679
695,4614,219,322,0.33,,False,False,0.14673539407625005
696,1335,88,571,0.31,0.030725326471892266,False,False,0.25835618855984155
697,73,32,306,0.25,0.27618875015543576,False,False,0.20233676429552744
698,3360,163,56,0.36,-0.25053489456507694,False,False,0.223220604174588
700,2618,137,44,0.1,-0.22567042658534736,False,False,0.17606409582403723
701,5566,259,422,0.3,1.2051875386882838,False,False,0.2642770656078138
702,3801,181,72,0.7,,True,True,0.7348158272755628
703,1509,95,77,0.26,0.5518313158521319,False,False,0.20493654291258223
705,5614,261,446,0.23,-0.21229077257955392,False,False,0.20758343050615416
707,1231,83,22,0.36,,False,False,0.26701257074958124
708,5108,239,74,0.62,0.15126146150133776,True,True,0.866668890895456
709,5300,248,494,0.39,,False,True,0.8253294846594701
710,5890,271,346,0.36,0.9402063439679058,False,False,0.23261659975998522
711,3588,173,500,0.25,,False,False,0.22848863343795167
713,5102,239,427,0.28,0.2597079179278146,False,False,0.13946168323748148
714,4487,212,113,0.11,,False,False,0.2630032647165043
715,1897,110,192,0.22,,False,False,0.21310079320910622
716,4272,203,73,0.9,0.41436951794584653,True,True,0.8266055136310305
717,1328,87,84,0.24,,False,False,0.24949649446315475
718,2968,149,301,0.32,,False,False,0.15392818304330927
719,1860,109,323,0.33,,False,False,0.18360548009237312
720,1886,110,146,0.12,-0.008817151571521194,False,False,0.17582834405946812
721,2755,141,520,0.78,0.23801952602908905,True,True,0.7436783566067231
722,4141,198,462,0.31,,False,False,0.15063406862805245
723,4353,206,144,0.31,,False,False,0.23164412425119274
724,2450,130,274,0.33,,False,True,0.8293102990696821
725,2921,147,439,0.36,0.691496904277164,False,False,0.1382599119676206
726,3557,172,489,0.33,0.7673553825030526,False,False,0.1589128069049585
727,252,45,538,0.12,0.3244557101473716,False,False,0.13942382670125839
728,350,49,56,0.29,,False,False,0.22917347120747888
730,3128,154,543,0.38,,False,False,0.17725590599129504
731,457,53,248,0.18,,False,False,0.1403418893745903
732,3211,158,471,0.18,1.058004190223343,False,False,0.13295490098492968
733,479,54,481,0.16,,False,False,0.19519108181301648
734,1114,80,268,0.89,,True,True,0.7504534935638542
735,798,68,141,0.76,,True,True,0.7732625069295963
736,4235,202,395,0.26,0.978853413236229,False,False,0.26231234145289106
737,3428,167,238,0.21,-0.23709303220621677,False,False,0.13301942837067487
738,2894,146,432,0.11,1.010065085024756,False,False,0.23874452087012718
739,26,27,448,0.34,0.7644541037954582,False,False,0.1828106529449212
740,3095,153,367,0.78,,True,True,0.7645800088380826
741,1362,89,479,0.28,0.8395333016799537,False,False,0.18841033488149003
742,3395,165,108,0.2,1.1693004395412283,False,False,0.13439222312925359
744,1287,86,550,0.22,,False,False,0.15629695890136414
745,1281,86,153,0.29,,False,False,0.16605027813198214
747,2638,137,513,0.83,,True,True,0.7403856658470043
748,2077,117,119,0.71,-0.3370170578088839,True,True,0.7602633603085281
750,5915,274,295,0.29,-0.3577268828618589,False,False,0.1826170337547417
751,5170,243,104,0.32,,False,False,0.24213973723447924
752,4733,225,475,0.18,,False,False,0.1478883899664999
753,3274,161,191,0.25,,False,False,0.20825161670933912
754,3139,155,218,0.37,,False,False,0.1650070599173855
755,4393,208,283,0.24,0.7646922126989674,False,False,0.14410692474456854
757,607,61,78,0.28,,False,False,0.22855385335747605
758,5292,248,376,0.3,0.15812305615641611,False,False,0.18392756062062088
759,4582,217,494,0.25,,False,False,0.20765228308394906
760,3426,167,242,0.1,,False,False,0.2558615362573282
761,4710,224,543,0.2,,False,False,0.24271215515323985
762,3575,173,51,0.39,-0.15366680413542538,False,False,0.26781945156493114
763,4868,230,236,0.14,,False,False,0.19304845908906998
764,5918,274,63,0.16,-0.37583344841617944,False,False,0.18799015341175324
765,3347,163,218,0.12,,False,False,0.1624115109083146
766,203,43,557,0.23,,False,False,0.19226906900704632
768,2329,126,207,0.2,0.372031155338638,False,False,0.16585339408197172
769,837,70,267,0.71,,True,True,0.8695925432468842
770,4373,207,346,0.15,-0.25604412368189383,False,False,0.2389833264896738
771,387,50,521,0.19,-0.20544121495040027,False,False,0.14833559401961754
772,1580,98,302,0.26,-0.3367314003613106,False,False,0.267288673140748
773,4563,216,65,0.37,0.25442307652995516,False,False,0.2061222257647886
774,5103,239,356,0.33,,False,False,0.2129511746065006
775,3390,165,83,0.8,1.114382509751553,True,True,0.865105892484226
776,2750,141,118,0.28,0.269897852740036,False,False,0.17335028537427055
777,5159,242,106,0.25,-0.07462396864269459,False,False,0.2126277619352986
778,3580,173,562,0.11,,False,False,0.20771780380137395
779,1483,94,362,0.27,,False,True,0.8669492200537692
780,4105,196,83,0.83,1.024505797819072,True,True,0.846664995433036
782,5627,261,498,0.13,,False,False,0.1916026166998435
784,677,64,490,0.4,1.2735355666991561,False,False,0.20327525777586225
785,5043,236,184,0.18,,False,False,0.2098621093322724
786,5861,270,65,0.25,,False,False,0.1399578087644175
787,2881,146,87,0.62,1.2470681349341988,True,True,0.7635223820636847
788,61,31,307,0.34,-0.19633479769088955,False,False,0.2518782088087704
789,3096,153,521,0.9,1.0457975951475182,True,True,0.8622889567243079
790,1737,104,105,0.62,,True,True,0.8129457195827278
791,4151,199,38,0.33,-0.23869694780128053,False,False,0.1469071679601754
792,1918,110,526,0.11,,False,True,0.8106292280811086
793,1499,95,173,0.3,,False,False,0.2003470257753362
794,790,68,111,0.12,,False,False,0.15590194901060714
795,1425,91,464,0.31,0.0875930397586701,False,False,0.1730914536614626
796,5467,255,88,0.83,-0.3555509959118328,True,True,0.8300257473370408
797,5454,254,324,0.25,,False,False,0.19236786209999185
798,5396,252,517,0.69,0.40207244944303033,True,True,0.8328435604120117
799,4823,228,164,0.12,1.2963275914501229,False,False,0.17516172722028067
800,3213,158,513,0.85,0.34718387061196193,True,True,0.82695701435677
801,2024,114,136,0.32,0.32596271573862795,False,False,0.2495622897973982
802,2926,147,85,0.83,,True,True,0.7501113614914511
803,4645,220,280,0.13,,False,False,0.2480446098205622
804,2615,137,440,0.31,-0.192828600602744,False,False,0.143412187138376
805,5852,270,298,0.28,,False,False,0.13049302253736358
806,2899,146,513,0.6,0.6230644433603373,True,True,0.8541647323799615
807,733,66,566,0.33,-0.024400592055718845,False,False,0.17156311939085248
808,3977,189,517,0.29,0.2542850677102619,False,True,0.8338766875441725
809,5705,264,239,0.2,0.11005424691757647,False,False,0.13724193516425867
810,1825,108,371,0.83,1.27229913149736,True,True,0.794182492071265
811,5105,239,509,0.68,0.26301116100090605,True,True,0.8321110186266389
812,5742,265,540,0.14,1.210063759418809,False,False,0.23628780128099738
813,5186,244,103,0.17,,False,False,0.25232490082782877
814,527,56,488,0.35,,False,False,0.18239251200960924
815,5605,261,320,0.29,-0.19902932618314373,False,False,0.159769532822307
817,1544,96,157,0.13,1.384176981303638,False,False,0.2377600752174032
818,4890,231,287,0.32,,False,False,0.19133374499041175
819,1782,106,294,0.33,,False,False,0.22581244910615578
820,1744,104,400,0.31,,False,False,0.2585322498371091
821,803,68,126,0.25,-0.19270218085425597,False,False,0.16234454799616993
822,857,70,566,0.22,0.9925758117748071,False,False,0.1593789276625157
823,1505,95,109,0.86,0.22272606471270115,True,True,0.7984402692734449
824,5976,280,170,0.25,-0.28765561683737595,False,False,0.17796545134154043
825,4714,224,329,0.2,,False,False,0.2654537025257674
826,3926,187,500,0.21,,False,False,0.22882956309105845
